Symbol,Current Ratio,Quick Ratio,Gross Profit Margin,Operating Profit Margin,Net Profit Margin,Inventory Turnover,Receivables Turnover,Debt to Equity Ratio,Debt Ratio,Interest Coverage Ratio,Return on Assets,Return on Equity,Return on Investments,Earnings per Share,Revenue Growth Rate,Earnings Growth Rate,P/E Ratio,Dividend Yield
BEL.BO,,,40.47553445349209,18.63071662279515,15.080567787645451,,,0.0042894595687912,0.001554087249466,680.450643776824,0.0756711366789737,0.2055101816152228,,3.281727,0.0891737083303549,0.1428959379496317,15.505913,0.013071896
BEPL.BO,,,24.921983740048464,11.468109950266662,9.893830623439747,,,,,9868.855949895617,0.3713169745325445,0.4210519668308955,,21.1,0.0789525951288729,0.048330053408222,32.259888,0.004359198
BIHSPONG.BO,,,13.858754360145728,5.95980448820337,3.778669862414205,,,-1.578925359819672,0.8308616016541858,264.2770700636943,0.079573012996826,-0.1040347785159983,,0.92,2.9117856124162973,1.0868632301711516,,
BINANIIND.BO,,,,,,,,,,,,,,,,,,
BIRLACABLE.BO,,,21.21388901268551,6.6291838319722105,4.103999843765884,,,0.4421406901934799,0.2383933985927958,6.5528500066478,0.0656076885325761,0.1225161317049402,,7.25,0.626537282725519,1.6500902174973178,267.49146,0.013490725
BLUESTARCO.BO,,,22.48685829325579,4.986019460910413,3.2664131528911757,,,0.5441341221329036,0.1283900348742301,7.230444499627514,0.0426629560333193,0.176280771090416,,17.415369,0.4166406928860176,0.6712506228201296,296.3593,0.006956038
DISAQ.BO,,,41.73616376042457,1.5731614859742231,4.435178165276725,,,0.0183980582524271,0.0112469582764555,67.51282051282051,0.1256982785296656,0.1946335804710748,,265.37,0.3801657398320794,0.5979296066252588,54.835903,0.00031192682
QUESTCAP.BO,,,,,,,,,,,,,,,,,,
BPL.BO,0.3661832459459813,0.3429464096985931,42.860027179188506,6.483401281304602,5.155503785672685,,,0.083246383792164,0.0257806243503148,6.007857002553526,0.0290525953046052,0.0822610921772715,,2.64784,-0.1268234267052739,-1.6032872270544003,91.36024,
OAL.BO,,,,,,,,,,,,,,,,,,
CENTEXT.BO,,,20.366293034427542,4.363490792634107,1.6613290632506006,,,0.7726198514517219,0.3345271159187253,2.345256609642301,0.0487092444935659,0.1100508338535628,,0.77,0.7213473549351412,1.8302752293577984,540.52637,
CESC.BO,,,39.0540108660914,22.88271013103228,10.19495046340684,,,1.4390324370961955,0.3990241500719992,2.6254783988594803,0.037027332833481,0.1340032492632914,0.5065242404859099,10.25,0.0734503518891001,0.0203917561404431,0.7177063,0.28918448
CHAMBLFERT.BO,,,27.95746491470201,7.135065288848763,3.90575937687209,,,0.6776788476743786,0.3263496124614343,22.523396044380124,0.1330727928520472,0.268875387715191,,37.62,0.2632665592683707,-0.0536512847784573,9.188047,0.0066312994
EXIDEIND.BO,,,32.425321463897134,7.668786208845556,5.612830295322877,,,0.0490856729284733,0.03734631335362,16.765796816018383,0.2050311612922006,0.4891271902289481,,51.38,-0.0565915219949923,4.39193727620694,26.08726,0.021260045
CIPLA.BO,,,59.224210642464,14.147187151093965,12.611392781467234,,,0.0506571204158587,0.0389570615531756,34.316833571769195,0.0963293789199895,0.1285097969731583,,31.2,0.1387563082893304,0.0465222652367903,45.338627,0.0032121635
DICIND.BO,2.3021777948516355,1.75530732198474,14.18829140607084,2.0231210114044407,1.3323605289385465,,,0.0569457351563395,0.0370417098970404,12.997238466536713,0.0650443032294408,0.1014228840639335,,,0.16960812451408,2.308237478306494,4.6513634,0.010570824
CRISIL.BO,,,45.06987088922772,32.204954608401295,20.387751961840284,,,0.0465741805154075,0.0294807488519957,117.0,0.2115852869891862,0.3349098029907429,,,0.2034302752652465,0.2116313518387325,74.53524,0.008893954
CGPOWER.BO,,,31.646239805344027,14.136214121569864,12.834001712251611,,,0.365976708941533,0.0868593983307737,16.19348687105765,0.2115404453397654,1.9875416548689917,1.6793772314034376,6.72,0.874758025350051,-0.2954447189623224,,
DABUR.BO,1.1771831009328342,0.6163743305729713,45.81260736425424,11.496004182537904,11.234222122637986,,,0.1308097614467874,0.0859644201819637,29.357361963190183,0.1316285578802493,0.1967379178728818,,,0.0667892298596506,-0.0184393003760306,62.914074,0.0056550424
DALMIASUG.BO,,,40.71734528908815,13.38522308705145,10.81851364189403,,,0.3469615273750784,0.2141423813597678,12.550785973397824,0.0782874342486677,0.1313838778969161,,36.54,0.1680174351290608,0.0939187689576089,11.437308,0.0053511704
ARVIND.BO,,,47.6606104687871,7.586158127882251,4.248935493158365,,,0.6320762710428296,0.2420592480297382,3.576582105837425,0.0330184232125823,0.0840061942001686,2.179463713736616,9.17,0.5559746625597364,-15.415859564164649,,0.019616585
BALLARPUR.BO,,,,,,,,,,,,,,,,,,
BHEL.BO,,,25.4900809597752,1.655838963131821,0.855958813561724,,,0.1822161273041431,0.085874948616522,2.326884025270758,0.0080016884938704,0.0169947719824592,,1.28,0.2367223456350716,-1.1653733069841423,,0.02325311
HINDPETRO.BO,,,4.580488655473794,0.5042702874102775,0.4064352646677973,,,1.171324123802869,0.3136410637672212,12.373368990608869,0.0505161746735233,0.1835371095477427,,51.36,0.5014743015050814,-0.3159237317462714,9.638234,0.037761424
IFCI.BO,,,,,51.84414708197459,,,2.5415547409770447,0.4624632361249665,,-0.1021626170419232,-0.5586717611976724,,-8.71,-0.305753995512204,-0.0567444926886804,,0.08190008
MTNL.BO,,,25.020887384020053,-136.55512070709293,-341.01402752737346,,,-1.4366419598602334,2.177493395167877,-0.2667576060214844,-0.2026398008102883,0.1499804538903384,,-41.32,-0.1719883837401186,0.0576371452020509,,
MRPL.BO,0.9888452113327078,0.4264893451934911,15.245831743823352,12.574155807803736,7.532604146859305,,,1.7171681947018202,0.4819697804323974,4.311306661687129,0.0706066032277034,0.3110483485498574,,15.15,0.5598874960693324,-0.1023753216426457,,0.016173378
CHENNPETRO.BO,,,5.08905947513585,1.8094682841631349,0.8981938952713393,,,3.093125257388515,0.5250369695116615,5.56071039334192,0.0849782578020974,0.5881037771344931,,90.8,0.9366640071128156,4.255500272098266,,0.060915373
RELCAPITAL.BO,,,,,-0.0139371989813898,,,-1.307260650307646,0.4068130246941881,,-0.1262473216399668,0.5176152063996734,,-320.8,0.0303931913824508,-0.1370002126754572,,1.1578947
SBIN.BO,,,,,19.880316467224084,,,1.497734010341362,0.0853757791584077,,0.0069316362328532,0.1217376024678296,,39.64,0.0299705123907271,0.5788063975984137,23.829899,
SAIL.BO,,,42.89283894096825,-0.7850873820882769,-0.2656853008339126,,,0.3188274187407584,0.1439038933929413,11.773977449327116,0.1023038625599574,0.2458086347935461,,29.64,0.5029028284415881,1.951563716662689,43.305443,0.0058377115
TITAN.BO,1.6893094089264171,0.4390078407720145,14.845360824742269,10.526315789473683,7.921866521975041,,,0.7903974348156274,0.346630647966547,15.823333333333334,0.1348072256672957,0.3072704925782358,,,0.3197383073496659,0.4956281638288081,287.49606,0.0014982957
IDBI.BO,,,,,25.953898886398104,,,0.272840184769871,0.0381231905983058,,0.0116937346889158,0.0833844186813636,,3.45,0.2087171725608932,0.4627258224038842,,0.013922406
DCW.BO,,,56.21200742371272,13.613656178514391,8.325175881565885,,,0.6931875012939355,0.2920310093843913,2.3427980877390326,0.0569041909107546,0.1443992862654178,,4.12,0.6789028844829569,27.34256940233582,,
DHAMPURSUG.BO,,,28.92879406123751,13.29776376979756,8.52735387087936,,,1.0006666817329206,0.4090732716807864,5.459734513274336,0.0511176212774791,0.1178222033177371,,21.7,-0.5291676799991977,-0.3715532286212915,7.994385,0.023023792
DIAMINESQ.BO,,,74.85231965706795,46.89941651687517,35.92623422162708,,,0.0,0.0,742.51677852349,0.1627987958795743,0.1805113494610126,,17.08,0.0509997208597519,-0.2039209522312561,20.416943,0.014989695
ELANTAS.BO,5.920253356060071,5.114895762942642,34.39506270330358,16.087945597405003,16.087398898705842,,,,,210.08581606217615,0.1463802690561478,0.1772565811000541,,123.34,0.2376937360190996,0.4620023115441145,95.17564,0.0008524131
DRREDDY.BO,,,59.22156573116691,24.3589364844904,18.42097488921713,0.5492236225641842,0.9273623253918516,0.1776388648328058,0.1140891408846669,34.71398747390397,0.0838502521591404,0.1289602416362979,,142.08,0.1300270922718504,0.2307692307692307,43.878777,0.005030586
EIDPARRY.BO,1.388424760274373,0.8389003739169174,18.388135911925087,7.571663269368792,2.1310724308615305,,,0.2364647917472501,0.0789925633395723,16.977112411826504,0.0620983522362508,0.1830360206524328,,51.17,0.1026231318676953,1.0270246105013747,17.503643,0.0019310612
PGHL.BO,,,,,,,,,,,,,,,,,,
ELECTCAST.BO,,,42.76342842689411,8.4860930669103,4.235462254129895,,,0.7231082046539397,0.3440434998789458,3.722881051577452,0.0439444986334778,0.0996246032684972,,5.84,0.5272472290486419,-3.380560115985344,20.16633,0.007376445
ESABINDIA.BO,,,39.63499008938255,17.016343169153668,13.579415834548788,,,0.0109737122266808,0.0061453795001146,392.5862068965517,0.2045639277438765,0.3349356427776895,,54.78,0.3076265440287727,0.4219935908247597,85.28907,0.020331698
EPL.BO,,,,,,,,,,,,,,,,,,
ESTER.BO,,,34.37564202867572,-5.9495694905898056,-4.808496464821498,,,1.0272974011084246,0.4471966984808054,8.775459753795788,0.1194066963915297,0.2411757011345643,,16.39,0.4204644832244648,-0.0056693547917866,9.4475355,0.020601567
FGP.BO,,,,-414.2512077294686,-227.29468599033817,,,,,,0.2588034845598875,0.2748448897550303,,0.79,-0.175438596491228,357.5155983472954,,
PHCAP.BO,,,-27.96128556743022,-29.05716003646449,-21.461683185600403,,,0.010882840074143,0.0091483905343678,28.295745896286416,0.4043865681612353,0.4755721140321746,,38.69,0.720331148592236,0.127375930145678,,
FINCABLES.BO,,,22.398310020777007,11.709017569177004,13.414644747937512,,,0.0022411691815015,0.0019559238458046,518.5197368421053,0.1429977887062917,0.1633297303780922,,39.18,0.358694414341605,0.2983573874225285,40.675247,0.0061603943
COCKERILL.BO,,,,,,,,,,,,,,,,,,
UFLEX.BO,,,34.06376900106585,3.529346131372716,-2.507832388357268,,,0.7158580369963086,0.3314583736479268,5.933739749618539,0.0836296935744632,0.1795262175640107,,152.09,0.4936164473770822,0.3029507292738487,6.2940354,0.004785834
FOSECOIND.BO,2.914964834617119,2.724546711841707,43.757449851854375,13.547189017168243,11.595185929382026,,,,,,0.1437446205057526,0.2053596178919592,,,0.2051888874995333,0.4070332993575204,80.39589,0.0028786447
GANESHBE.BO,,,59.952714376648174,19.97413435987593,14.66460549846928,,,0.0914486770902402,0.0645256223541929,14.668583535108958,0.0843007325284675,0.1274628693085444,,5.24,0.3221083617778994,0.4936714644733836,16.66156,
METROGLOBL.BO,,,12.578181193705184,9.915851773683332,8.202772087976088,,,0.0125548295899043,0.0114871423404847,31.136742424242424,0.0324032785260269,0.0346140677840424,,9.59,-0.0146585447458847,0.6602177389937989,18.798067,
GTL.BO,,,94.46997378793722,46.62304526210973,-0.9617626359355832,,,-0.9346581693983858,26.87764060356653,20.69311445508436,2.07614835468596,-0.0629564624144656,,27.45,-0.1245926864590876,8.433595456531236,9.981852,
GODFRYPHLP.BO,,,50.24102485087275,18.82415091017147,21.9288591490392,,,0.1147040950901751,0.0818719114900099,17.878194180005764,0.1118476528373443,0.1590188648438275,,84.25,0.066655534983927,0.1634880749359186,27.279348,0.0140433
GODREJIND.BO,,,28.55187310509948,7.683439382701591,8.186750985673577,,,2.043767259378999,0.4277896142940472,3.4523531774110268,0.0207361519502888,0.0890652461205193,,19.42,0.5098067611085009,0.9539408793376573,28.689909,0.0025732827
KANSAINER.BO,,,30.404366080763733,8.182569615887804,6.017046107695929,,,0.0771280328733707,0.0558221733358087,18.14321698452681,0.0638385872470476,0.0876859471822038,,6.66,0.2421760690926059,-0.3225733378638577,52.191128,0.007992895
GOODRICKE.BO,,,44.20774475581509,-0.6394153916419274,-0.0750334388151241,,,0.1297625878083955,0.0657674466857702,2.5692807107466256,0.008120106769783,0.0164389623664626,,2.44,-0.0767664803642151,-0.7298750512085211,15.067607,0.021091485
GOODYEAR.BO,,,24.3886865286102,4.360823695018067,3.5423529582492854,,,0.0233062406446287,0.0122050387909246,34.60436893203884,0.0746767503384005,0.1323854863612969,,44.61,0.3592757750560905,-0.2448994569205929,47.72971,0.011297472
GTNINDS.BO,,,22.214386459802537,-3.80818053596615,-5.218617771509168,,,1.1044767405025944,0.2793634264968944,6.559393214103673,0.1181545087718131,0.548937794738001,,19.75,0.5661334224222816,-6.566900673103183,,
GHCL.BO,4.689570151204586,3.5424204616344355,-37.96868960185543,49.47622729029764,47.00425202937766,,,0.091350103772464,0.0703937538595202,38.832945435738296,0.2254111551440548,0.324247941442964,,120.06,0.2030140060767105,0.7652234420906139,15.297587,0.0060368245
GFLLIMITED.BO,,,,,,,,,,,,,,,,,,
GLFL.BO,,,-inf,-inf,inf,,,-2.2624946265752617,1.6846361185983827,,-0.0137848919596515,0.0187553476698419,,-0.03,,-0.7645373818390147,19.006622,
HCL-INSYS.BO,,,38.59154929577465,-238.8732394366197,-184.0845070422535,,,-1.9247826693319696,0.8428295165394402,2.9266467065868262,0.0429998158653888,-0.1077375983127554,,0.74,-0.8031467044649185,-1.124637828495908,,
HDFCBANK.BO,,,,,,,,0.8729660963357956,0.1035649095323414,,0.0197398374959962,0.1677190592221902,,,0.0548821065569758,0.2125713994912859,30.352007,0.0086845765
HEROMOTOCO.BO,1.5692543350486143,1.2771370883242248,32.35166487240168,11.197754876527693,9.545805925342767,,,0.0340750871930531,0.0237295349798867,37.8384820747521,0.1211309219746259,0.1729088043832083,,140.62,0.1787840555683623,0.2128206898933048,20.786045,0.03579881
HFCL.BO,,,22.62580122301628,15.426766374419804,8.85305385692183,,,0.2702722984562607,0.1462507686417375,6.932107876023078,0.0602892389330776,0.1328296508088686,,2.38,0.0680300444146636,0.3101255230125523,69.106964,0.0014830194
HSCL.BO,1.5109730682911189,1.074759538313562,24.08980464573817,11.00592866167752,7.411799008650015,,,0.3692742819557115,0.2289560184115297,5.241713334342364,0.0605667726865616,0.1041334841030097,,5.13,0.4948935173599196,4.274687702245613,23.247759,0.0012809566
HCC.BO,,,7.901513662276391,-7.4203852958521725,-12.67200707686259,,,-5.693180225074239,0.314668920822767,1.5254916619940606,0.0296244670991658,-0.3801314800544186,,2.77,0.2780546726319238,-1.6549949181994033,,
HINDOILEXP.BO,,,42.40870067009763,34.05261856252871,21.98473731937395,,,0.4744823121119573,0.2339794760818926,3.1716255722874958,0.014742487229997,0.0269041309642881,,1.51,0.3676336915655159,-0.6257200140024822,18.455734,
AGI.BO,,,,,,,,,,,,,,,,,,
HINDZINC.BO,0.8482209362287286,0.7415344066922592,68.14394396811979,40.17630720927424,31.191885038038887,,,0.9424682957005877,0.3436433868102743,46.90990990990991,0.2623257671238005,0.4452587211149471,,,0.1556790552275095,0.0915982968117146,20.559698,0.05280845
NXTDIGITAL.BO,,,,,,,,,,,,,,,,,,
HMT.BO,,,47.25303750660327,-49.18119387216059,-52.56207078711041,,,-0.889061638863333,5.796526000794203,-0.9487251489016948,0.8038998096815657,-0.1196773632272222,,14.97,-0.1380656584358607,-5.849184011342111,6.040656,
PRAGBOS.BO,,,100.0,-1721.979434447301,-3123.7789203084835,,,4.96383788840026,0.655505388551869,-3.4292636751474213,-0.1008156672724984,-0.5654619398387281,,-3.22,0.7958620726309761,1.0418353944021643,,
HLVLTD.BO,,,,,,,,,,,,,,,,,,
IGPL.BO,,,21.287657849062224,7.200359783574204,4.91823837243851,,,0.1625316550563212,0.1045479607494104,47.816884567374025,0.1778186580205042,0.2807724769448247,,85.89,0.6756261109194684,0.4061211514212018,105.8604,0.004152393
INDIAGLYCO.BO,,,45.34766118836915,8.616579375112877,5.5499367888748425,,,0.5813125122251555,0.2249467053179623,7.363101653150505,0.0776810355664152,0.229596274531886,,109.77,0.2513511192128322,1.5823150878638006,19.874723,0.010718114
INDLEASE.BO,,,41.40625,-4.453125,-0.625,,,,,,-0.0111189467632626,-0.0129346019802772,,-0.09,-0.7361806701381035,5.474745668602189,6.818182,
MARGOFIN.BO,,,45.93596059113301,-719.3349753694581,-892.1182266009853,,,,,,-0.0055061023966937,-0.0072136028757162,,-1.1,-0.7321927374301676,-4.022168963451168,,
INDORAMA.BO,,,16.2384228037047,12.324656056110062,-7.410529628630519,,,0.589972963049501,0.1678968016490458,5.483857785042909,0.1409886919795847,0.57711570841779,,10.3,0.9713397493805168,1.3730816722526018,,
INFY.BO,1.808764940239044,,30.522617479139218,21.014492753623188,16.337285902503293,,1.471785922047702,0.0936546009594417,0.0560997910135841,,0.1931512618654226,0.3119342855647988,,0.71,0.1165471154435656,0.0060749240634492,33.55677,0.00022770993
INGERRAND.BO,,,39.05143787983209,19.19365954514128,15.024121295658166,,,0.0140345911767349,0.0090282279134786,157.47537179622404,0.1439600472223847,0.2197262765131475,,34.89,0.4757420499379942,0.5223099398231459,113.17358,0.002248707
ITHL.BO,2.462274188501038,,49.5975551674869,9.572551198602952,30.970789014129224,,,0.0023657436423684,0.0016321464518177,547.6567164179105,0.1819172256403831,0.2599378311790052,,,1.0851484946604462,-3.653755901463096,,0.007422803
IONEXCHANG.BO,,,36.75701007576349,10.729907053034443,9.382566585956416,,,0.0842226522887059,0.0339738395006707,25.94353200426953,0.1060862919196263,0.2802833542100678,,137.3,0.0949990960426166,0.1309037803647803,43.203083,0.0016580082
ATFL.BO,,,35.09671093680364,4.394331045547731,3.0439433104554774,,,0.1080733674953258,0.0807243891361026,15.441419141914192,0.0443907457308664,0.0575561515962273,,10.87,0.0261171612648682,-0.1734778715784088,47.177734,0.003911088
JISLJALEQS.BO,,,41.649972231037765,6.586202792764202,-2.4223460806093304,,,1.850807170717564,0.5373359357920422,1.805051911175272,0.0257064671333956,0.0980939437793882,,6.15,0.2561318746066393,-1.8211168821321608,,0.024402147
JASCH.BO,,,29.54502512281488,7.54541701073493,6.913322789682151,,,0.0528104720790976,0.0353848335784185,78.79241516966069,0.1684284704608922,0.2541936917734643,,17.87,0.5962930681267926,0.7833069062720226,55.371372,
JCTLTD.BO,,,10.704022988505749,-10.66483803552769,-12.140804597701148,,,0.4944623485734062,0.2023226636955645,1.2124498382019893,0.0112860612622982,0.0278035279371334,,0.11,0.2052148128047617,-0.3452585034013605,,
JINDALPOLY.BO,,,18.079287204646704,-14.219816161957931,-10.898325156487903,,,0.314582812832168,0.1834273058771009,96.2084038894611,0.2100166713742916,0.3694910778116017,,273.2,0.445812220302368,0.5125312578116871,4.9359303,0.0015931177
JSWSTEEL.BO,,,28.74760845958943,6.890221831532137,1.2668700553286103,,,1.0730195996849785,0.3675140595974247,7.949766355140187,0.1198658940493384,0.3623499706297508,,85.96,0.84256780127852,1.6121855644039944,72.39352,0.0027089259
UMANGDAIR.BO,,,33.12322625200979,0.6219583256898059,-0.0876757561696755,,,1.196919265201671,0.373581979923284,-3.6239169738664914,-0.0899894258164699,-0.2627478981918691,,-6.48,-0.1771514310606305,-4.477720055608399,32.078133,0.008450229
KAJARIACER.BO,,,59.26883139497585,9.214300770760588,6.81128738097202,,,0.0776910826524939,0.0552110468970782,41.3296442687747,0.1367569116692121,0.1889036991010312,,23.69,0.3292998669495487,0.2237623762376237,105.6887,0.002666311
KAKATCEM.BO,,,81.74847193011438,-4.768761542197906,-0.129938334767504,,,0.1492265344790573,0.1127024525163597,23.624930660115695,0.0632893352366015,0.0852480510869268,,24.91,0.2573470672398447,14.446429996011169,,0.014402304
KSL.BO,2.412387811600304,1.914778296364804,30.10955774356743,19.270195289125823,15.166186150247512,,,0.3399472835449735,0.2154160320607179,9.010392938496585,0.0724934609098802,0.11692720183133,,38.26,0.1333790419451102,-0.315875271864901,13.609942,0.014515894
KANELIND.BO,,,,-inf,-inf,,,-1.5421667680349849,1.9380055775630527,-inf,0.0018572103076251,-0.0023459646708971,,0.01,-0.3694212620684993,-1.0929303225654958,,
WHIRLPOOL.BO,,,31.48503600878338,-0.0660288991600509,1.895643628211231,,,0.0397814240195348,0.0234923582571445,43.73258869908016,0.1055187909410002,0.1822177108652743,,44.64,0.05002560024956,0.6097831338998948,53.777905,0.0037313432
KGDENIM.BO,,,33.80102040816326,-4.608843537414966,-6.471088435374149,,,3.0666649395485948,0.4684360727740482,0.6420697984261328,-0.0179378754672412,-0.1120744580672478,,-3.14,0.4043004455301448,0.272286160517976,,0.025423728
KINETICENG.BO,,,48.71402327005512,4.715248009797918,1.4488671157379058,,,5.604649884577333,0.4768527054724055,1.2095018095018095,0.0092326841361936,0.1330562143922537,,0.727346,0.4700233914163672,-1.218387298733405,,
KIRLOSBROS.BO,,,50.38120104438642,13.754569190600522,9.284595300261095,,,0.3364350758205921,0.1377018541841932,7.234836631385182,0.0337438461353558,0.0826739013571442,,11.88,0.1154709562192921,-0.4143953328272015,58.387787,0.005683756
KIRLOSIND.BO,,,44.604729161081984,12.337212999270616,3.924966803608276,,,0.4934808376135914,0.1708958842093678,21.58384643245201,0.039032021983738,0.0950347298922514,,198.68,0.8684951020469581,0.1820013431833445,32.52164,0.0039298907
KIRLFER.BO,,,44.48116862019844,12.390348136855522,6.753430135206058,,,0.6505083689710839,0.2186551009178853,21.4365657339977,0.096622620343333,0.2510904869033065,,25.06,0.8661112824219875,0.1489523683426566,54.11043,0.004516712
ENVAIREL.BO,,,54.22582826233941,39.46360153256705,42.5287356321839,,,1.119985102411815,0.3966610099392196,-7.728640557250637,-0.1097399093876947,-0.2695062208840854,,-1.67,4.863950490438854,-0.5204049979310479,,
KOTAKBANK.BO,,,,,28.301532465890457,,,0.5078059447408346,0.0919264781202538,,0.0255800094479517,0.1424959787041167,,,0.1271543210793662,0.2345542784349402,43.716843,0.0004109202
KRIFILIND.BO,,,,,,,,,,,,,,,,,,
KSB.BO,,,,,,,,,,,,,,,,,,
LGBBROSLTD.BO,,,54.75259171803347,14.991235445116333,12.417390735646052,,,0.0886452746144204,0.0587463834179438,40.6752553888849,0.1601170512251741,0.2440303274733275,,78.2,0.2850597132008327,0.8393746276876735,35.149258,0.00618697
TRENT.BO,2.1735132269328505,0.9292857273441928,38.53716641850876,3.0443248196082924,2.435459855686634,,,1.7199603928352645,0.5523879760391907,2.495395699041222,0.056262988255612,0.179328922933608,,12.51,0.8519770177445123,3.201927619767552,,0.0007118958
